ResourceType      Locations           Name                        Zones    Restrictions
virtualMachines   GermanyWestCentral  Standard_D8s_v4             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D8s_v5             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D8s_v6             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D8_v3              1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D8_v4              1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D8_v5              1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ads_v5          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ads_v6          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ads_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_D96alds_v6         1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96alds_v7         1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_D96als_v6          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96als_v7          1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_D96as_v4           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96as_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96as_v6           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96as_v7           1,3      ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,3']
virtualMachines   GermanyWestCentral  Standard_D96a_v4            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ds_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ds_v6           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96d_v5            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96lds_v5          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96lds_v6          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ls_v5           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96ls_v6           1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96pds_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_D96plds_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_D96pls_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_D96ps_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_D96s_v5            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96s_v6            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_D96_v5             1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DC16ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_DC16ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_DC16ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC16as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC16as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC16as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC16ds_v3          2        None
virtualMachines   GermanyWestCentral  Standard_DC16s_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC1ds_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC1s_v3            2        None
virtualMachines   GermanyWestCentral  Standard_DC24ds_v3          2        None
virtualMachines   GermanyWestCentral  Standard_DC24s_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC2ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC2ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC2as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_DC2as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC2ds_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC2s_v3            2        None
virtualMachines   GermanyWestCentral  Standard_DC32ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_DC32ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_DC32ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC32as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC32as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC32as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC32ds_v3          2        None
virtualMachines   GermanyWestCentral  Standard_DC32s_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC48ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_DC48ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_DC48ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC48as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC48as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC48as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC48ds_v3          2        None
virtualMachines   GermanyWestCentral  Standard_DC48s_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC4ads_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC4ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC4ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC4as_cc_v5        1,2      None
virtualMachines   GermanyWestCentral  Standard_DC4as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_DC4as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC4ds_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC4s_v3            2        None
virtualMachines   GermanyWestCentral  Standard_DC64ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_DC64ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_DC64ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC64as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC64as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC64as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC8ads_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC8ads_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC8ads_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC8as_cc_v5        1,2      None
virtualMachines   GermanyWestCentral  Standard_DC8as_v5           1,2      None
virtualMachines   GermanyWestCentral  Standard_DC8as_v6           1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC8ds_v3           2        None
virtualMachines   GermanyWestCentral  Standard_DC8s_v3            2        None
virtualMachines   GermanyWestCentral  Standard_DC96ads_cc_v5      1,2      None
virtualMachines   GermanyWestCentral  Standard_DC96ads_v5         1,2      None
virtualMachines   GermanyWestCentral  Standard_DC96ads_v6         1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DC96as_cc_v5       1,2      None
virtualMachines   GermanyWestCentral  Standard_DC96as_v5          1,2      None
virtualMachines   GermanyWestCentral  Standard_DC96as_v6          1,2,3    None
virtualMachines   GermanyWestCentral  Standard_DS11-1_v2          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS11_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS11_v2_Promo      1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS12-1_v2          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS12-2_v2          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS12_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS12_v2_Promo      1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS13-2_v2          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS13-4_v2          1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
virtualMachines   GermanyWestCentral  Standard_DS13_v2            1,2,3    ['NotAvailableForSubscription, type: Location, locations: GermanyWestCentral', 'NotAvailableForSubscription, type: Zone, locations: GermanyWestCentral, zones: 1,2,3']
